time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance
2022/07/12/22:54:35.830487,1735,1537392921,47483016,/world,0.292414963245,0.128513216972,-1.21554350853,-0.140623259295,-0.0292737540161,-0.72075008324,0.678150041289,"(8.590812285547145e-06, -5.655871859744366e-07, -2.4904349515963986e-07, 7.227985861391062e-06, -4.7602989070583135e-06, -1.3588107776740799e-06, -5.654826509271516e-07, 7.284543698915513e-06, -5.602264963044945e-08, 2.4831115297274664e-06, 7.898179319454357e-06, 1.8115160855813883e-06, -2.495830813131761e-07, -5.705661720867283e-08, 1.0505625596124446e-06, -6.788708333260729e-07, 3.74311532880256e-08, 7.776264965286828e-09, 7.231704785226611e-06, 2.4768110051809344e-06, -6.800327128075878e-07, 9.897245945467148e-06, -7.130803396648844e-07, -4.481560438307497e-07, -4.759490821015788e-06, 7.913366971479263e-06, 3.3474332639116255e-08, -7.437070053128991e-07, 1.3118144124746323e-05, 1.5825509080968914e-06, -1.3710210851058946e-06, 1.7970889985008398e-06, 1.5839644262882757e-08, -4.1710237042025256e-07, 1.502987743151607e-06, 8.976036042440683e-06)"
2022/07/12/22:54:35.881569,1736,1537392921,80658016,/world,0.344938009977,0.15723875165,-1.21442484856,-0.228071550327,0.00612917869158,-0.720370621756,0.654990144939,"(8.988334229798056e-06, -4.825849941880733e-07, -1.3919262755734962e-06, 7.224427463370375e-06, -4.587207513395697e-06, -1.327981976828596e-06, -4.823054950975347e-07, 6.7295295593794435e-06, 4.245771947353205e-07, 2.634502834553132e-06, 7.3047335718001705e-06, 2.3059785689838463e-06, -1.3920229093855596e-06, 4.23782893221869e-07, 1.299311634284095e-06, -1.4672048109787283e-06, 1.4431926729230327e-06, 3.226573710435332e-07, 7.224899036373245e-06, 2.632262749102665e-06, -1.4666142078567646e-06, 9.854514246399049e-06, -6.712180038448423e-07, -2.2097692919942347e-07, -4.586630439007422e-06, 7.314923550438834e-06, 1.4403060504264431e-06, -6.816161430833745e-07, 1.3385497368290089e-05, 1.752680304889509e-06, -1.3311274642546778e-06, 2.2930985323910136e-06, 3.266882231400814e-07, -1.9756713243168633e-07, 1.6994159750538529e-06, 8.881000212568324e-06)"
2022/07/12/22:54:35.926869,1737,1537392921,113826016,/world,0.407922118902,0.186665356159,-1.21510267258,-0.319731802204,0.0424561848956,-0.706283485662,0.630184651659,"(9.097304427996278e-06, -2.9345730467866815e-07, -2.5495162390143378e-06, 7.106000339263119e-06, -4.069422629982e-06, -1.2070112234141561e-06, -2.9360856501625676e-07, 6.2398153204412665e-06, 7.916647177808045e-07, 2.8880017453047913e-06, 6.3252609834307805e-06, 2.699664491956355e-06, -2.549537839513505e-06, 7.909581540843647e-07, 1.9480664832371986e-06, -2.202794121330953e-06, 2.6344098387198756e-06, 6.726906462972693e-07, 7.1072590799303725e-06, 2.8841566290793708e-06, -2.2021683889761334e-06, 9.880905054160394e-06, -6.53484562462836e-07, 9.581158977312043e-09, -4.07069455832243e-06, 6.341039807011839e-06, 2.631864617796964e-06, -6.699806363030802e-07, 1.3723402844334487e-05, 1.932276290972368e-06, -1.2084464060535538e-06, 2.681853402464185e-06, 6.757106234545063e-07, 3.422978878120375e-08, 1.8655011899681995e-06, 8.85896497493377e-06)"
2022/07/12/22:54:35.982960,1738,1537392921,147003016,/world,0.472781062126,0.21256364882,-1.21764802933,-0.394170406228,0.0733704702857,-0.680832017683,0.612955346954,"(8.97254085430177e-06, -8.35794295994674e-08, -3.4697266073635546e-06, 6.923900855326792e-06, -3.371828370291041e-06, -1.0034632396127563e-06, -8.360705550103376e-08, 5.932862677582307e-06, 9.98439077193325e-07, 3.170095396853867e-06, 5.265520030661719e-06, 2.9521809210564243e-06, -3.469775492703775e-06, 9.984962616726989e-07, 2.7874793886439875e-06, -2.766278385024634e-06, 3.3639130379015114e-06, 9.583382052369416e-07, 6.923991350049619e-06, 3.1700162708148127e-06, -2.766454826996778e-06, 9.952829714166e-06, -6.227236895028909e-07, 2.1875227673717745e-07, -3.372058699824265e-06, 5.265796062303707e-06, 3.364400754435337e-06, -6.235909495444503e-07, 1.4157028999761678e-05, 2.074806161544984e-06, -1.0036176263383823e-06, 2.952361455754726e-06, 9.586589158061543e-07, 2.1821158213697345e-07, 2.0763279735547258e-06, 8.950212759373244e-06)"
2022/07/12/22:54:35.983742,1739,1537392921,179543453,/world,0.499266117811,0.221049815416,-1.21716403961,-0.414494624401,0.0826547572441,-0.669098766902,0.61128490801,"(8.721014637558255e-06, 7.578999827728694e-08, -4.089087269676384e-06, 6.747985480615171e-06, -2.7041555767937098e-06, -7.605639211760717e-07, 7.582212901979801e-08, 5.759187388321152e-06, 1.1130966868222458e-06, 3.3849605642899405e-06, 4.337071459303843e-06, 3.0920543849788373e-06, -4.089142748853192e-06, 1.1130886150567676e-06, 3.5806474443234038e-06, -3.1486911211686675e-06, 3.696149406096083e-06, 1.1229442407056922e-06, 6.748029136360856e-06, 3.3849789815576514e-06, -3.1487033993471414e-06, 1.0050576747744344e-05, -6.261738008106477e-07, 4.230444972108671e-07, -2.703466179809766e-06, 4.337231985118706e-06, 3.695931809488684e-06, -6.259700171540317e-07, 1.461167266825214e-05, 2.1046644178568386e-06, -7.622596740475274e-07, 3.091689450229751e-06, 1.123496872423857e-06, 4.225995837714436e-07, 2.097295009662048e-06, 9.035125003720168e-06)"
2022/07/12/22:54:36.047710,1740,1537392921,212714453,/world,0.528160452843,0.228163719177,-1.21679258347,-0.428321687107,0.0923613800525,-0.654829167939,0.6157991935,"(8.426988642895594e-06, 1.5567411537631415e-07, -4.424920007295441e-06, 6.614081939915195e-06, -2.1537784959946293e-06, -5.22082132192736e-07, 1.5568896571949153e-07, 5.645657893182943e-06, 1.1833855069198762e-06, 3.4719037103059236e-06, 3.6522694699669955e-06, 3.170029685861664e-06, -4.424947746883845e-06, 1.1833287771878531e-06, 4.167706720181741e-06, -3.3945805171242682e-06, 3.766610689126537e-06, 1.1874474239448318e-06, 6.614127414650284e-06, 3.4719948871497763e-06, -3.3947258089028765e-06, 1.0163583283429034e-05, -6.3008269535203e-07, 5.642082783197111e-07, -2.153878313038149e-06, 3.6519991226668935e-06, 3.767042471736204e-06, -6.307229227786593e-07, 1.4998536244092975e-05, 2.1822850158059737e-06, -5.218403202889021e-07, 3.170748868797091e-06, 1.1863552344948403e-06, 5.658162649524456e-07, 2.176882844651118e-06, 9.172873433271889e-06)"
2022/07/12/22:54:36.055869,1741,1537392921,245890453,/world,0.546193778515,0.228267610073,-1.2162374258,-0.430476433062,0.0988982844064,-0.642113698776,0.626577350864,"(8.154067472787574e-06, 1.5356583560333092e-07, -4.509235623118002e-06, 6.5581220951571595e-06, -1.797262484615203e-06, -3.1918213494464e-07, 1.5345524673193722e-07, 5.541091013583355e-06, 1.2515962453107932e-06, 3.423500629651244e-06, 3.257883463447797e-06, 3.2032219223765424e-06, -4.509346126724267e-06, 1.2518211178758065e-06, 4.455543148651486e-06, -3.509996076900279e-06, 3.7499683003261453e-06, 1.1808101589849684e-06, 6.558327186212409e-06, 3.423277576075634e-06, -3.510256647132337e-06, 1.0445161024108529e-05, -5.390331239141233e-07, 6.866446256026393e-07, -1.7981946029976825e-06, 3.2597974950476782e-06, 3.7518079807341564e-06, -5.414077008936147e-07, 1.5419424016727135e-05, 2.239614332211204e-06, -3.1868188443695544e-07, 3.202314246664173e-06, 1.1799108960985905e-06, 6.883614673824923e-07, 2.2315000478556613e-06, 9.574810064805206e-06)"
2022/07/12/22:54:36.102036,1742,1537392921,279061453,/world,0.553734660149,0.221754670143,-1.21474289894,-0.420475653749,0.102570948529,-0.630545977914,0.644275753359,"(7.882568752393126e-06, 9.728502448069776e-08, -4.441533747012727e-06, 6.533308351208689e-06, -1.5877110399742378e-06, -1.504670450458434e-07, 9.728645977702399e-08, 5.419881745183375e-06, 1.3231441471361904e-06, 3.2430214105261257e-06, 3.0482276542898035e-06, 3.193478505636449e-06, -4.441537384991534e-06, 1.3231850743977702e-06, 4.527616965788184e-06, -3.5641330669022864e-06, 3.6967549021937884e-06, 1.1189483757334528e-06, 6.533332452818286e-06, 3.2430712053610478e-06, -3.564085773177794e-06, 1.0577819921309128e-05, -4.804442141903564e-07, 8.026624414014805e-07, -1.5877274108788697e-06, 3.0484934541163966e-06, 3.697314923556405e-06, -4.800980377694941e-07, 1.5634475857950747e-05, 2.205680630140705e-06, -1.504868549773164e-07, 3.193477596141747e-06, 1.118982595471607e-06, 8.025421038837521e-07, 2.2058661670598667e-06, 9.775849321158603e-06)"
2022/07/12/22:54:36.157927,1743,1537392921,312233453,/world,0.549305856228,0.208581507206,-1.21319556236,-0.401330169843,0.104412578143,-0.620804556229,0.665307289177,"(7.593025657115504e-06, -3.546864135728356e-09, -4.222076768201077e-06, 6.5190583882213105e-06, -1.4795508604947827e-06, -5.711872086422431e-10, -2.527694720200202e-09, 5.266690550342901e-06, 1.3882817029298167e-06, 2.92098388854356e-06, 3.0115015761111863e-06, 3.134614416921977e-06, -4.238327164785005e-06, 1.392100330122048e-06, 4.377436653157929e-06, -3.5452294468996115e-06, 3.615386276578647e-06, 1.0270223356201313e-06, 6.5409835769969504e-06, 2.9371221899054945e-06, -3.5544730963010807e-06, 1.0534233297221363e-05, -4.427392354955373e-07, 8.920174536797276e-07, -1.5068688981045852e-06, 3.027970024049864e-06, 3.6496496704785386e-06, -4.379045606128784e-07, 1.559755764901638e-05, 2.176416046495433e-06, -1.4752560062447628e-08, 3.13080954583711e-06, 1.0326657502446324e-06, 8.678489962221647e-07, 2.1378450583142694e-06, 9.84749203780666e-06)"
2022/07/12/22:54:36.198252,1744,1537392921,345413453,/world,0.535625040531,0.189033254981,-1.21213269234,-0.374625401068,0.105202040752,-0.611256502531,0.689168948147,"(7.319893938984023e-06, -1.2979545260805025e-07, -3.907744030584581e-06, 6.540990398207214e-06, -1.51605638620822e-06, 9.377918530617535e-08, -1.2897665158106975e-07, 5.105968739371747e-06, 1.4462951867244556e-06, 2.5127142180281226e-06, 3.1359156764665386e-06, 3.0283774776762584e-06, -3.907675818481948e-06, 1.4470290352619486e-06, 4.077909579791594e-06, -3.465168447291944e-06, 3.5725840916711604e-06, 9.373385410071933e-07, 6.546067652379861e-06, 2.519589543226175e-06, -3.4635379506653408e-06, 1.0380067578807939e-05, -4.7408261139025853e-07, 8.445330763606762e-07, -1.5124726360227214e-06, 3.1456397664442193e-06, 3.5803241189569235e-06, -4.373736715024279e-07, 1.5448940757778473e-05, 2.121913894370664e-06, 9.102684117578974e-08, 3.0206888368411455e-06, 9.319634841631341e-07, 8.182743727047637e-07, 2.0599140952981543e-06, 9.767956726136617e-06)"
2022/07/12/22:54:36.199168,1745,1537392921,378580453,/world,0.514310359955,0.165349170566,-1.21185433865,-0.342744387166,0.104289859861,-0.601883007323,0.713713356696,"(7.027410447335569e-06, -2.6402790354040917e-07, -3.509725047479151e-06, 6.571125595655758e-06, -1.62265450853738e-06, 1.5917579787583236e-07, -2.6297701083422e-07, 4.932788669975707e-06, 1.4851939340587705e-06, 2.029162715189159e-06, 3.3725771118042758e-06, 2.8634399313887116e-06, -3.5098594253213378e-06, 1.4857571386528434e-06, 3.6760040984518128e-06, -3.298274123153533e-06, 3.5312627915118355e-06, 8.476150128444715e-07, 6.57992950436892e-06, 2.0372251583467005e-06, -3.298647698102286e-06, 1.0159331395698246e-05, -5.20758987931913e-07, 6.614805556637293e-07, -1.6171597962966189e-06, 3.383066314199823e-06, 3.5369503166293725e-06, -4.737715926239616e-07, 1.5159809663600754e-05, 1.9843250811391044e-06, 1.5444962286892405e-07, 2.8523086257337127e-06, 8.421133657066093e-07, 6.152953915261605e-07, 1.9091100966761587e-06, 9.475793376623187e-06)"
2022/07/12/22:54:36.236150,1746,1537392921,411752453,/world,0.479895979166,0.130751773715,-1.21171760559,-0.295114895945,0.0987185169542,-0.589238309404,0.74562729989,"(6.705486157443374e-06, -3.9633670212424477e-07, -3.034868086615461e-06, 6.5858025664056186e-06, -1.7546875596963218e-06, 1.9888790347977192e-07, -3.95498403804595e-07, 4.7530052142974455e-06, 1.489565875090193e-06, 1.5253835954354145e-06, 3.732526465682895e-06, 2.6685117973102024e-06, -3.0352875910466537e-06, 1.48998117310839e-06, 3.1935885544953635e-06, -3.0343035177793354e-06, 3.4679737836995628e-06, 7.548065354967548e-07, 6.596952516702004e-06, 1.5304926819226239e-06, -3.0371516004379373e-06, 9.983617928810418e-06, -4.850385835197812e-07, 3.3686453093650925e-07, -1.748704335113871e-06, 3.7408478874567663e-06, 3.4730353490886046e-06, -4.467842984468007e-07, 1.4817604096606374e-05, 1.7972756722883787e-06, 1.9127647021832672e-07, 2.6600193905323977e-06, 7.53285235077783e-07, 2.7774132149716024e-07, 1.7366423890052829e-06, 8.93680589797441e-06)"
2022/07/12/22:54:36.245500,1747,1537392921,444927453,/world,0.437374472618,0.0905108675361,-1.2139800787,-0.233422046463,0.0849073151324,-0.573569751431,0.780591238756,"(6.342485448840307e-06, -5.239461984274385e-07, -2.48576293415681e-06, 6.550899797730381e-06, -1.884068410618056e-06, 2.183403609024026e-07, -5.232398621046741e-07, 4.579247161018429e-06, 1.437403739146248e-06, 1.0057223107651225e-06, 4.229907517583342e-06, 2.4442858830298064e-06, -2.4864752958819736e-06, 1.4378960031535826e-06, 2.655186790434527e-06, -2.658023504409357e-06, 3.3108924526459305e-06, 6.393825060513336e-07, 6.563703209394589e-06, 1.0101064162881812e-06, -2.6622292352840304e-06, 9.877263437374495e-06, -4.517687841598672e-07, 1.3313288604877016e-07, -1.8778589492285391e-06, 4.237253961036913e-06, 3.315160256534e-06, -4.129669548547099e-07, 1.4446962268266361e-05, 1.6121937278512632e-06, 2.0917515541896137e-07, 2.4357698293897556e-06, 6.373913947754772e-07, 5.959521587328709e-08, 1.5481945183637436e-06, 8.486737897328567e-06)"
2022/07/12/22:54:36.278939,1748,1537392921,478099453,/world,0.39462569356,0.0515759699047,-1.21737635136,-0.164401938117,0.0622873642538,-0.555436611423,0.812762268543,"(5.925929144723341e-06, -6.371640779434529e-07, -1.8453329175827093e-06, 6.454681624745717e-06, -1.958194161488791e-06, 2.231811322417343e-07, -6.368317713167926e-07, 4.431972229212988e-06, 1.2994084954698337e-06, 4.973690579390677e-07, 4.877287665294716e-06, 2.1770272269350244e-06, -1.8463131254975451e-06, 1.3001816796531784e-06, 2.0752788714162307e-06, -2.128100049958448e-06, 2.9682726108148927e-06, 4.875028025708161e-07, 6.4627674873918295e-06, 5.005222760701145e-07, -2.1330954496079357e-06, 9.909270374919288e-06, -3.8600265384047816e-07, 2.221867489993201e-08, -1.9554729533410864e-06, 4.8840270210348535e-06, 2.971968797282898e-06, -3.6113402757109725e-07, 1.4095046026341151e-05, 1.429858912160853e-06, 2.2073828631619108e-07, 2.166994590879767e-06, 4.805934281648661e-07, -1.3155738720627141e-08, 1.3690630566998152e-06, 8.187780622392893e-06)"
2022/07/12/22:54:36.313661,1749,1537392921,511273453,/world,0.349223077297,0.0109894732013,-1.2214858532,-0.084527165818,0.0292589856456,-0.530033522515,0.843245859002,"(5.451097422337625e-06, -7.083373816385574e-07, -1.1176854286532034e-06, 6.280194156715879e-06, -1.9133103705826215e-06, 2.1414892614757264e-07, -7.084194635353924e-07, 4.354506927484181e-06, 1.0433400348119903e-06, 6.461512924715862e-08, 5.6285234677488916e-06, 1.8339864027439035e-06, -1.1185538824065588e-06, 1.044175746756082e-06, 1.522003572063113e-06, -1.4008056723469053e-06, 2.3442878500645747e-06, 3.075692234233429e-07, 6.284900337050203e-06, 6.445578293323706e-08, -1.4054701296117855e-06, 1.0014367035182659e-05, -3.202021900960972e-07, -1.3250620156668447e-07, -1.9129149677610258e-06, 5.632631200569449e-06, 2.347027930227341e-06, -3.145119649161643e-07, 1.3760070032731164e-05, 1.2170843319836422e-06, 2.1589431753454846e-07, 1.8272994566359557e-06, 3.00713082879156e-07, -1.3460989123359468e-07, 1.1856265018650447e-06, 7.925064892333467e-06)"
2022/07/12/22:54:36.355962,1750,1537392921,544446453,/world,0.298620998859,-0.0344393625855,-1.22570800781,0.0217350861572,-0.028572991918,-0.491654400164,0.870050087342,"(4.909890776616521e-06, -6.813197614974342e-07, -3.653817941540183e-07, 6.010931883793091e-06, -1.6871417756192386e-06, 1.9321640820635366e-07, -6.815757274125644e-07, 4.387541594041977e-06, 6.62047511923447e-07, -1.877519792969906e-07, 6.311560355243273e-06, 1.4115811381998356e-06, -3.661197638393787e-07, 6.631315727645415e-07, 1.1335216640873114e-06, -5.191559466766194e-07, 1.3666360700881341e-06, 1.3423903055809205e-07, 6.0139236666145734e-06, -1.8959292447107146e-07, -5.237073423813854e-07, 1.0173023838433437e-05, -2.818244126956415e-07, -2.8273757379793096e-07, -1.6874545281098108e-06, 6.316089638858102e-06, 1.369366145809181e-06, -2.8337547064438695e-07, 1.3423360542219598e-05, 1.0296196251147194e-06, 1.9690364183588827e-07, 1.4042321936358348e-06, 1.266457729798276e-07, -2.7084951170763816e-07, 1.0048860303868423e-06, 7.704794370511081e-06)"
2022/07/12/22:54:36.356482,1751,1537392921,578014543,/world,0.264535903931,-0.0659890547395,-1.22811186314,0.0970236505766,-0.0771528465266,-0.458418685708,0.880048941489,"(4.366194389149314e-06, -4.662570631808194e-07, 3.8327263496285013e-07, 5.7078809732047375e-06, -1.2552231964946259e-06, 1.2833793050504028e-07, -4.662299772917322e-07, 4.648934009310324e-06, 1.0434972352868499e-07, -1.0645015180443806e-07, 6.796110938012134e-06, 8.878604944584367e-07, 3.830745924915391e-07, 1.057649754443446e-07, 1.0607509466353804e-06, 5.168016627976613e-07, -1.0408566453179446e-07, -1.9751015045699205e-08, 5.709119704988552e-06, -1.1089140627973393e-07, 5.133119316269585e-07, 1.042150779539952e-05, -2.4351720639970154e-07, -4.639091457647737e-07, -1.2547576488941559e-06, 6.804014901717892e-06, -1.0032287178773913e-07, -2.5488498067716137e-07, 1.315354893449694e-05, 8.139681426655443e-07, 1.317264235467519e-07, 8.815551382213016e-07, -2.5444371942739963e-08, -4.4581798874787637e-07, 7.997893476385798e-07, 7.592363999719964e-06)"
2022/07/12/22:54:36.393832,1752,1537392921,611184543,/world,0.222720995545,-0.107179321349,-1.23049902916,0.181130813848,-0.141822949826,-0.409716430894,0.882728918727,"(3.946148353861645e-06, -3.320674579754268e-08, 9.240079066330509e-07, 5.476878868648782e-06, -7.385592084574455e-07, 1.335223220877424e-08, -3.325355280026088e-08, 5.0871731218649074e-06, -5.007264576306625e-07, 3.2617879242025083e-07, 6.785603090975201e-06, 3.442868035108404e-07, 9.238423217539093e-07, -4.993746074433147e-07, 1.4327536064229207e-06, 1.4323170489660697e-06, -1.7322868188784923e-06, -7.343970054307647e-08, 5.477485046867514e-06, 3.224522799882834e-07, 1.4296201698016375e-06, 1.0750430192274507e-05, -2.21496890162598e-07, -6.761256940990279e-07, -7.385560252259893e-07, 6.790801762690535e-06, -1.7301829302596161e-06, -2.2828709234090638e-07, 1.2990059985895641e-05, 6.367172318277881e-07, 1.5395670516227256e-08, 3.327722026824631e-07, -8.105292437221578e-08, -6.562374323948461e-07, 6.116238751019409e-07, 7.61694445827743e-06)"
2022/07/12/22:54:36.405921,1753,1537392921,644364543,/world,0.187271282077,-0.144557699561,-1.22981393337,0.232013963212,-0.191690680949,-0.364052777831,0.881413515964,"(3.701019750224077e-06, 5.118849344398768e-07, 1.1767150454033981e-06, 5.346860689314781e-06, -2.9375047461144277e-07, -1.420410171704134e-07, 5.124958306623739e-07, 5.480037998495391e-06, -1.0179626315220958e-06, 8.908061204238038e-07, 6.279482931859093e-06, -1.2914715341594274e-07, 1.1766765055654105e-06, -1.0169612778554438e-06, 2.0738034436362796e-06, 2.030135419772705e-06, -3.1273687000066275e-06, -2.235338136813425e-08, 5.3470580496650655e-06, 8.844072567626426e-07, 2.0278641841287026e-06, 1.097751191991847e-05, -2.5886347998493875e-07, -8.44179510295362e-07, -2.9138550416973885e-07, 6.287818450800842e-06, -3.12684414893738e-06, -2.718092275699746e-07, 1.2688577953667846e-05, 4.683862755427981e-07, -1.3815032673392125e-07, -1.3929012254720874e-07, -2.8431955456653668e-08, -8.267380735560437e-07, 4.5080287236487493e-07, 7.50930348658585e-06)"
2022/07/12/22:54:36.441685,1754,1537392921,677528543,/world,0.158042401075,-0.179582744837,-1.22729361057,0.261379259076,-0.227987815989,-0.319988183104,0.881651866539,"(3.590524784158333e-06, 1.005475837700942e-06, 1.1962554253841517e-06, 5.286578016239218e-06, 4.677519882534398e-08, -3.0147370466693246e-07, 1.005451395030832e-06, 5.632746706396574e-06, -1.350955130874354e-06, 1.3507383300748188e-06, 5.5587834140169434e-06, -4.726319389192213e-07, 1.1962775943175075e-06, -1.3509819609680562e-06, 2.6920381515083136e-06, 2.324156184840831e-06, -4.062050265929429e-06, 8.956523345204914e-08, 5.286800842441153e-06, 1.3504983371603885e-06, 2.3243831037689233e-06, 1.1103995348094031e-05, -2.6871654768001463e-07, -9.259225066671206e-07, 4.6628120031755316e-08, 5.558968950936105e-06, -4.0622321648697834e-06, -2.7026209181713057e-07, 1.241984500666149e-05, 3.2613974099149345e-07, -3.017923404513567e-07, -4.722722621863795e-07, 8.922211236495059e-08, -9.28992960780306e-07, 3.2850795150807244e-07, 7.330977041419828e-06)"
2022/07/12/22:54:36.478144,1755,1537392921,710073980,/world,0.141726821661,-0.200184926391,-1.22537600994,0.270664011842,-0.244213960372,-0.291987422923,0.884219382044,"(3.529125478962669e-06, 1.3745959677180508e-06, 1.1009774425474461e-06, 5.218485966906883e-06, 2.970420496239967e-07, -4.47659743940676e-07, 1.374559133182629e-06, 5.571317615249427e-06, -1.5127430970096611e-06, 1.644777739784331e-06, 4.855767201661365e-06, -6.98270127941214e-07, 1.1010278058165568e-06, -1.5127902770473156e-06, 3.1600959573552245e-06, 2.474680286468356e-06, -4.604672540153842e-06, 2.1040749231815425e-07, 5.218921160121681e-06, 1.6444356560896267e-06, 2.47514412876626e-06, 1.1119760529254563e-05, -3.4441396223883203e-07, -1.0113981261383742e-06, 2.968033925299096e-07, 4.856013219978195e-06, -4.605006324709393e-06, -3.4675321103350143e-07, 1.2159475772932637e-05, 1.7468704527345835e-07, -4.481388486965443e-07, -6.978652322686685e-07, 2.0985876858503616e-07, -1.0155407608181122e-06, 1.7752489611666533e-07, 7.16568229108816e-06)"
2022/07/12/22:54:36.521827,1756,1537392921,743244980,/world,0.129041582346,-0.2197483778,-1.22320556641,0.275777168206,-0.256612834002,-0.260760930349,0.888876009122,"(3.4685244827414863e-06, 1.6168809224836878e-06, 9.499561883785645e-07, 5.115164185554022e-06, 5.318132707543555e-07, -5.697392566617054e-07, 1.616759163880488e-06, 5.336950835044263e-06, -1.5383953950731666e-06, 1.775788973645831e-06, 4.227036697557196e-06, -8.246304901149415e-07, 9.499125894762983e-07, -1.539112304271839e-06, 3.456634658505209e-06, 2.556783329055179e-06, -4.881666882283753e-06, 3.199433820100239e-07, 5.119917204865487e-06, 1.7686376168057905e-06, 2.559945414759568e-06, 1.1111293133581057e-05, -4.12438879493493e-07, -1.1173428902111482e-06, 5.331902457328397e-07, 4.232929768477334e-06, -4.885535872745095e-06, -4.3467355226312065e-07, 1.200048609462101e-05, 8.8910503848183e-08, -5.716694886359619e-07, -8.215686193580041e-07, 3.1966118285708944e-07, -1.1491611076053232e-06, 9.860026750629913e-08, 7.19610261512571e-06)"
2022/07/12/22:54:36.522414,1757,1537392921,776414980,/world,0.127087563276,-0.23585857451,-1.22136938572,0.27599943411,-0.263277959003,-0.224088441725,0.896824068026,"(3.384470801393036e-06, 1.7494890016678255e-06, 7.827629247003642e-07, 4.9542122724233195e-06, 7.648054065612087e-07, -6.658966071881878e-07, 1.7494204485046794e-06, 5.022564437240362e-06, -1.4669906249764608e-06, 1.767854087120213e-06, 3.662688641270506e-06, -8.94241338755819e-07, 7.828278398847033e-07, -1.4670736163679976e-06, 3.6204096431902144e-06, 2.6153275030083023e-06, -5.0006296987703536e-06, 4.0124120914697414e-07, 4.954727955919225e-06, 1.7673004322205088e-06, 2.6158995751757175e-06, 1.1094492037955206e-05, -4.3431577978481073e-07, -1.1681727301038336e-06, 7.646037829545094e-07, 3.662979906948749e-06, -5.0009784899884835e-06, -4.36267129089174e-07, 1.1933652785955928e-05, -5.015731119328848e-08, -6.660096119048831e-07, -8.941090072767111e-07, 4.010923362329777e-07, -1.1691095096466597e-06, -4.960830679578976e-08, 7.18935143595445e-06)"
2022/07/12/22:54:36.570439,1758,1537392921,809589980,/world,0.135293871164,-0.24334834516,-1.22054374218,0.273145353574,-0.263259589953,-0.193904789844,0.904702690801,"(3.2600735266896663e-06, 1.7871176396511146e-06, 6.208325658008107e-07, 4.715362138085766e-06, 1.0187170573772164e-06, -7.156654078244173e-07, 1.7869797375169583e-06, 4.662947503675241e-06, -1.3227638646640116e-06, 1.6560602489334997e-06, 3.1899987789074657e-06, -9.025591793943022e-07, 6.206616376402962e-07, -1.3232826177045354e-06, 3.658801688288804e-06, 2.689323082449846e-06, -4.977281150786439e-06, 4.5724218011855555e-07, 4.718404397863196e-06, 1.6523306385352043e-06, 2.690966766749625e-06, 1.1074455869675148e-05, -4.536522908438201e-07, -1.162204512183962e-06, 1.0209348602074897e-06, 3.1928220778354444e-06, -4.980589437764138e-06, -4.5903288992121816e-07, 1.1923027159355115e-05, -1.1943551214699255e-07, -7.15455655608821e-07, -9.057145007318468e-07, 4.59409676523137e-07, -1.1526360594871221e-06, -1.298199805432887e-07, 7.263282896019518e-06)"
2022/07/12/22:54:36.577584,1759,1537392921,842761980,/world,0.154982671142,-0.244880020618,-1.22120344639,0.267536752748,-0.256354598737,-0.159463330715,0.915028900774,"(3.1001693514554063e-06, 1.7523836959298933e-06, 4.72339849011405e-07, 4.405387244332815e-06, 1.2942078910782584e-06, -7.376248731816304e-07, 1.7525391058370587e-06, 4.287241608835757e-06, -1.1363817975507118e-06, 1.4897516393830301e-06, 2.793234443743131e-06, -8.743487569518038e-07, 4.717875583537534e-07, -1.1369232879587798e-06, 3.602243396017002e-06, 2.790508915495593e-06, -4.8471783884451725e-06, 4.906443678009964e-07, 4.4077305574319325e-06, 1.4833353816356976e-06, 2.791885663100402e-06, 1.1046013241866603e-05, -4.71280316105549e-07, -1.1466869409559877e-06, 1.3002409104956314e-06, 2.7984840471617645e-06, -4.85271220895811e-06, -4.835234221900464e-07, 1.1909947716048919e-05, -1.653966563708309e-07, -7.377263955277158e-07, -8.73239514476154e-07, 4.918678655485564e-07, -1.1708011697919574e-06, -1.6153366289017868e-07, 7.326829745579744e-06)"
